Fiches_Caisses;InnoDB;ecole;tinyint(4);0;;YES;;;?
Fiches_Caisses;InnoDB;poste;varchar(30);30;;YES;utf8_unicode_ci;;?
Fiches_Caisses;InnoDB;depot;char(8);8;;YES;utf8_unicode_ci;;?
Fiches_Caisses;InnoDB;fndtotp;decimal(15,2);0;;YES;;;?
Fiches_Caisses;InnoDB;fndtotg;decimal(15,2);0;;YES;;;?
Fiches_Caisses;InnoDB;cutk;char(7);7;;YES;utf8_unicode_ci;;?
Fiches_Caisses;InnoDB;vdr_code;char(2);2;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;code;char(13);13;;NO;utf8_unicode_ci;PRI;?
Fiches_Carte;InnoDB;rs_soc;char(9);9;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;nom;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;pnm;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;adr1;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;adr2;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;cd_ptl;char(5);5;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;ville;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;email;varchar(40);40;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;tel_bur;varchar(16);16;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;tel_dom;varchar(16);16;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;tel_poste;varchar(16);16;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;pble;varchar(16);16;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;fx1;varchar(16);16;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;fx2;varchar(16);16;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;datec;date;0;;YES;;;?
Fiches_Carte;InnoDB;datef;date;0;;YES;;;?
Fiches_Carte;InnoDB;rem;tinyint(4);0;;YES;;;?
Fiches_Carte;InnoDB;promo;tinyint(4);0;;YES;;;?
Fiches_Carte;InnoDB;tp1;decimal(12,3);0;;YES;;;?
Fiches_Carte;InnoDB;tp2;decimal(12,3);0;;YES;;;?
Fiches_Carte;InnoDB;tg1;decimal(12,3);0;;YES;;;?
Fiches_Carte;InnoDB;tg2;decimal(12,3);0;;YES;;;?
Fiches_Carte;InnoDB;obs;mediumtext;0;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;cb;char(13);13;;YES;utf8_unicode_ci;;?
Fiches_Carte;InnoDB;divers;tinyint(4);0;;YES;;;?
Fiches_CdBarre;InnoDB;codep;varchar(15);15;;NO;utf8_unicode_ci;PRI;?
Fiches_CdBarre;InnoDB;codeb;char(13);13;;NO;utf8_unicode_ci;PRI;?
Fiches_CdFour;InnoDB;codep;char(15);15;;NO;utf8_unicode_ci;PRI;?
Fiches_CdFour;InnoDB;codef;char(13);13;;NO;utf8_unicode_ci;PRI;?
Fiches_Centrales;InnoDB;code;char(2);2;;NO;utf8_unicode_ci;PRI;?
Fiches_Centrales;InnoDB;libelle;varchar(25);25;;YES;utf8_unicode_ci;;?
Fiches_Cequ;InnoDB;codep;char(15);15;;NO;utf8_unicode_ci;PRI;?
Fiches_Cequ;InnoDB;codequ;char(15);15;;NO;utf8_unicode_ci;PRI;?
Fiches_Cli;InnoDB;cli_code;int(11);0;0;NO;;PRI;?
